156.5 74.5 32.55
157.5 74.5 32.45
158.5 74.5 31.89
159.5 74.5 31.20
160.5 74.5 30.56
161.5 74.5 30.23
162.5 74.5 30.05
163.5 74.5 30.17
164.5 74.5 30.31
165.5 74.5 30.41
166.5 74.5 30.21
167.5 74.5 29.73
168.5 74.5 29.28
169.5 74.5 29.09
170.5 74.5 29.37
171.5 74.5 29.92
172.5 74.5 30.55
173.5 74.5 30.98
174.5 74.5 31.14
175.5 74.5 30.96
176.5 74.5 30.69
177.5 74.5 30.53
178.5 74.5 30.45
179.5 74.5 30.29
180.5 74.5 30.18
181.5 74.5 30.00
182.5 74.5 29.73
183.5 74.5 29.56
184.5 74.5 29.52
185.5 74.5 29.74
186.5 74.5 30.46
187.5 74.5 31.52
188.5 74.5 32.63
189.5 74.5 33.16
